"Id","SalePrice"
2853,230969.050980467
2854,140333.65976917
2855,205399.191484131
2856,201025.176182451
2857,192167.399724847
2858,203652.310555227
2859,150821.063907269
2860,124369.717496969
2861,136014.229278727
2862,204418.667543263
2863,126971.218563549
2864,259085.412976752
2865,157561.123881114
2866,170487.525738689
2867,93323.9432079148
2868,147287.814923247
2869,138696.79435531
2870,145705.489638793
2871,80020.7597581596
2872,57846.9681904555
2873,115382.950860873
2874,120965.047346512
2875,137352.409326379
2876,159734.288702268
2877,127210.483493627
2878,163795.639315667
2879,130944.04586587
2880,99903.8965295394
2881,145601.908044859
2882,148107.462745699
2883,160357.7169425
2884,163114.047489193
2885,151554.011422805
2886,177438.141881797
2887,128451.264816947
2888,126800.484526732
2889,83112.6064583022
2890,90755.6981547758
2891,137495.517732494
2892,77230.4357328208
2893,124216.258896394
2894,77080.4625091972
2895,301229.017225543
2896,277383.201818787
2897,205581.810256294
2898,148091.565023236
2899,212080.23994528
2900,157222.073252964
2901,187834.585249303
2902,191117.165571802
2903,297453.053117978
2904,351540.281480725
2905,95689.6957873337
2906,183759.411649034
2907,124789.814006516
2908,133580.471520727
2909,147048.709522086
2910,97039.643428586
2911,113872.952459916
2912,137475.399094771
2913,112488.762292662
2914,97186.0197781522
2915,97186.0197781522
2916,112488.762292662
2917,155229.980385806
2918,116516.68369136
2919,206788.413384682
